Property_ID,Customer_ID,Address,City,State,ZIP_Code,Property_Type,Year_Built,Square_Feet,Market_Value
16383,18810,789 Pine Dr,Houston,TX,78530,Multi-Family,1980,1249,369970
24287,18811,101 Maple Ln,Miami,FL,33513,Single-Family,1987,3665,212170
24551,18812,101 Maple Ln,Chicago,IL,62964,Multi-Family,1974,3993,703438
35119,18813,456 Oak Ave,New York,NY,46195,Townhouse,1975,2159,316377
46802,18814,101 Maple Ln,Los Angeles,CA,76026,Townhouse,1965,917,311091
258,18815,101 Maple Ln,New York,NY,11977,Townhouse,2006,4500,880491
30295,18816,202 Birch Blvd,Chicago,IL,76010,Single-Family,1953,2234,322049
33036,18817,456 Oak Ave,Los Angeles,CA,79113,Single-Family,1964,1534,551770
13277,18818,202 Birch Blvd,Houston,TX,65309,Condo,1981,2142,865544
6006,18819,456 Oak Ave,Houston,TX,53664,Multi-Family,1994,1941,813285
8992,18820,202 Birch Blvd,Chicago,IL,22566,Single-Family,1984,3000,391734
35423,18821,101 Maple Ln,Los Angeles,CA,14211,Townhouse,2020,4722,201750
10841,18822,202 Birch Blvd,Miami,FL,70211,Condo,2014,3626,698485
21841,18823,789 Pine Dr,San Diego,CA,72073,Condo,1980,4328,233234
43796,18824,101 Maple Ln,Los Angeles,CA,87408,Single-Family,2012,2815,124019
23379,18825,101 Maple Ln,Miami,FL,61250,Condo,2003,1561,398474
47180,18826,202 Birch Blvd,Los Angeles,CA,15087,Multi-Family,1991,3561,809262
6045,18827,456 Oak Ave,New York,NY,45768,Condo,1987,2484,690555
45157,18828,101 Maple Ln,Texas,TX,80204,Single-Family,1954,961,581405
6162,18829,202 Birch Blvd,Los Angeles,CA,93279,Condo,1987,4428,474656
9793,18830,101 Maple Ln,Chicago,IL,64797,Single-Family,1961,4563,454517
13513,18831,101 Maple Ln,Chicago,IL,29267,Single-Family,2012,2060,163734
13716,18832,101 Maple Ln,Houston,TX,10957,Multi-Family,2016,3506,102971
49972,18833,101 Maple Ln,Los Angeles,CA,16957,Single-Family,2005,930,381205
26860,18834,101 Maple Ln,Miami,FL,28100,Townhouse,2005,2574,120777
1877,18835,789 Pine Dr,Los Angeles,CA,79749,Multi-Family,1966,2720,253346
7243,18836,789 Pine Dr,New York,NY,36215,Single-Family,2019,2235,566692
44066,18837,123 Main St,Los Angeles,CA,82944,Condo,2004,4702,151350
3255,18838,789 Pine Dr,New York,NY,38753,Single-Family,1956,2309,460619
30921,18839,123 Main St,Miami,FL,91425,Multi-Family,1999,3859,250661
19797,18840,101 Maple Ln,Miami,FL,72967,Condo,2014,4388,181018
16680,18841,789 Pine Dr,Chicago,IL,27119,Single-Family,1967,3043,374321
24080,18842,101 Maple Ln,New York,NY,95697,Townhouse,2006,4126,726188
49222,18843,101 Maple Ln,Arlington,TX,93403,Multi-Family,1960,3491,414986
2909,18844,789 Pine Dr,Miami,FL,52399,Townhouse,1999,1961,231881
7255,18845,123 Main St,Los Angeles,CA,98153,Townhouse,1958,2895,661623
42118,18846,456 Oak Ave,Los Angeles,CA,57884,Townhouse,1962,1640,474810
42616,18847,123 Main St,Chicago,IL,39942,Multi-Family,1967,1939,109112
36915,18848,456 Oak Ave,Miami,FL,66708,Multi-Family,1981,1180,779294
35063,18849,789 Pine Dr,Miami,FL,75586,Single-Family,1968,3095,622177
15340,18850,456 Oak Ave,San Jose,CA,94057,Townhouse,1983,4159,312597
15489,18851,123 Main St,Houston,TX,12719,Single-Family,2001,817,497386
25393,18852,123 Main St,Chicago,IL,61876,Condo,1990,2836,200278
10054,18853,101 Maple Ln,Houston,TX,10098,Multi-Family,2017,4089,156170
18319,18854,789 Pine Dr,San Jose,CA,42065,Townhouse,1985,1528,456568
47540,18855,202 Birch Blvd,Texas,TX,58795,Single-Family,2021,2303,473416
24711,18856,101 Maple Ln,New York,NY,92708,Single-Family,1970,3366,495461
44038,18857,456 Oak Ave,Los Angeles,CA,24237,Multi-Family,2021,2291,467985
20334,18858,789 Pine Dr,San Diego,CA,42782,Condo,2018,4070,346500
30974,18859,789 Pine Dr,Chicago,IL,92919,Single-Family,1978,3499,359631
26362,18860,789 Pine Dr,New York,NY,66150,Townhouse,1956,1675,95142
28280,18861,123 Main St,Los Angeles,CA,48637,Multi-Family,2005,3690,605279
39617,18862,101 Maple Ln,Miami,FL,76349,Multi-Family,2002,2573,108760
24508,18863,789 Pine Dr,Miami,FL,77241,Multi-Family,1998,2471,496190
25987,18864,123 Main St,Chicago,IL,75248,Multi-Family,1976,3928,351576
22864,18865,202 Birch Blvd,Miami,FL,87731,Multi-Family,1990,963,879266
6421,18866,101 Maple Ln,Chicago,IL,96510,Single-Family,1988,2579,874222
28822,18867,456 Oak Ave,Los Angeles,CA,94082,Condo,1984,1697,152538
9367,18868,101 Maple Ln,San Jose,CA,96586,Multi-Family,1951,860,878288
26036,18869,123 Main St,New York,NY,53236,Townhouse,1960,873,308113
34846,18870,789 Pine Dr,Chicago,IL,57116,Condo,1993,3768,876965
38423,18871,123 Main St,New York,NY,77264,Condo,1955,2638,288087
8121,18872,202 Birch Blvd,Chicago,IL,60672,Multi-Family,1967,3069,887838
35329,18873,101 Maple Ln,Texas,TX,16178,Single-Family,1967,886,737770
7763,18874,456 Oak Ave,New York,NY,91380,Single-Family,2007,3809,433185
2260,18875,123 Main St,Los Angeles,CA,58494,Multi-Family,2021,4198,166246
15006,18876,202 Birch Blvd,Chicago,IL,21827,Multi-Family,1989,3418,336652
41959,18877,202 Birch Blvd,Miami,FL,36924,Multi-Family,1991,2204,391889
6780,18878,123 Main St,Houston,TX,91569,Multi-Family,2016,2503,536848
12628,18879,789 Pine Dr,Chicago,IL,47833,Single-Family,1974,2763,461752
42771,18880,101 Maple Ln,Los Angeles,CA,51674,Single-Family,2002,4702,81485
3282,18881,789 Pine Dr,Miami,FL,11957,Multi-Family,1982,820,486574
12057,18882,456 Oak Ave,Houston,TX,63812,Single-Family,1977,3415,409077
26263,18883,789 Pine Dr,Los Angeles,CA,84413,Condo,1966,2915,93024
35348,18884,123 Main St,Miami,FL,34255,Multi-Family,2019,2727,490695
23611,18885,202 Birch Blvd,Dallas,TX,99543,Townhouse,1980,4689,259638
23621,18886,202 Birch Blvd,Dallas,TX,36113,Condo,1957,3076,769133
363,18887,456 Oak Ave,New York,NY,77189,Townhouse,1967,4107,281200
4081,18888,123 Main St,Chicago,IL,73136,Condo,1987,3202,869587
36503,18889,202 Birch Blvd,Los Angeles,CA,87578,Single-Family,1990,3900,231648
2803,18890,101 Maple Ln,Los Angeles,CA,24179,Single-Family,2005,1427,574132
9452,18891,101 Maple Ln,Chicago,IL,31547,Multi-Family,2005,1825,682467
16129,18892,789 Pine Dr,New York,NY,65969,Multi-Family,1978,4803,94485
28506,18893,123 Main St,Miami,FL,76898,Single-Family,1979,3693,716177
43004,18894,456 Oak Ave,Miami,FL,15134,Townhouse,1974,4007,418310
10269,18895,123 Main St,Houston,TX,72173,Condo,1987,828,181458
19310,18896,456 Oak Ave,Houston,TX,86264,Single-Family,1963,2696,503783
32718,18897,456 Oak Ave,Chicago,IL,72150,Single-Family,2002,3940,596661
18364,18898,456 Oak Ave,San Jose,CA,80817,Condo,1965,2878,404961
40154,18899,456 Oak Ave,Texas,TX,65457,Multi-Family,1976,1275,154016
42675,18900,202 Birch Blvd,Miami,FL,36849,Condo,1959,1227,153720
45236,18901,123 Main St,Chicago,IL,86534,Multi-Family,1956,3144,682786
560,18902,101 Maple Ln,Houston,TX,95596,Multi-Family,1986,2088,844911
31,18903,123 Main St,Houston,TX,65110,Townhouse,1952,3788,339383
7458,18904,202 Birch Blvd,Chicago,IL,46076,Single-Family,1963,3729,782538
30955,18905,101 Maple Ln,Miami,FL,45232,Condo,2021,1406,433953
13254,18906,456 Oak Ave,Chicago,IL,11133,Single-Family,2011,2947,887169
37596,18907,456 Oak Ave,New York,NY,51989,Townhouse,1977,4502,554930
12741,18908,101 Maple Ln,New York,NY,10726,Condo,1993,4994,845490
29699,18909,202 Birch Blvd,Texas,TX,59539,Multi-Family,1979,1173,569410
47144,18910,123 Main St,Texas,TX,42060,Townhouse,1998,3093,346740
12230,18911,123 Main St,Miami,FL,60427,Single-Family,2022,1191,768831
23676,18912,202 Birch Blvd,Los Angeles,CA,10211,Single-Family,1981,4133,578341
750,18913,123 Main St,New York,NY,24468,Single-Family,1980,2223,526196
23670,18914,202 Birch Blvd,Dallas,TX,61600,Townhouse,1976,3899,459860
38258,18915,789 Pine Dr,Los Angeles,CA,15228,Multi-Family,1994,3522,358808
47708,18916,789 Pine Dr,Los Angeles,CA,13120,Townhouse,2018,4368,283668
18507,18917,202 Birch Blvd,New York,NY,83220,Single-Family,1971,3008,165139
23004,18918,456 Oak Ave,Miami,FL,98876,Townhouse,1971,4206,554144
6326,18919,456 Oak Ave,Chicago,IL,79129,Townhouse,1968,3983,80260
30635,18920,456 Oak Ave,Miami,FL,24256,Condo,1966,2153,380717
34221,18921,456 Oak Ave,New York,NY,11418,Condo,1985,4966,132603
35250,18922,101 Maple Ln,Los Angeles,CA,28313,Single-Family,2015,1669,421926
39724,18923,101 Maple Ln,Chicago,IL,62460,Single-Family,1974,4047,590343
44496,18924,202 Birch Blvd,New York,NY,82945,Single-Family,2022,2690,107065
47881,18925,789 Pine Dr,Chicago,IL,98301,Single-Family,1997,2167,515349
42836,18926,789 Pine Dr,Miami,FL,81270,Multi-Family,1996,1777,889803
28356,18927,202 Birch Blvd,Los Angeles,CA,46407,Condo,1956,945,215850
36971,18928,789 Pine Dr,Texas,TX,84636,Townhouse,1961,3158,887987
47569,18929,456 Oak Ave,Chicago,IL,48743,Single-Family,1961,1763,647814
35371,18930,456 Oak Ave,Chicago,IL,69098,Multi-Family,1997,2697,841632
44160,18931,789 Pine Dr,Los Angeles,CA,13336,Townhouse,2017,1958,603106
9395,18932,202 Birch Blvd,Miami,FL,61855,Multi-Family,1962,3146,402346
15735,18933,101 Maple Ln,Miami,FL,81576,Condo,1981,2742,326549
31816,18934,123 Main St,Los Angeles,CA,10981,Single-Family,1995,3741,498539
43943,18935,202 Birch Blvd,Los Angeles,CA,49716,Single-Family,1970,1600,428607
27982,18936,202 Birch Blvd,Chicago,IL,11003,Condo,1995,1848,772872
28648,18937,456 Oak Ave,New York,NY,87677,Townhouse,2011,4276,465813
30108,18938,101 Maple Ln,Chicago,IL,79872,Townhouse,1992,1014,271165
14930,18939,202 Birch Blvd,Miami,FL,33650,Condo,2006,1758,721708
18089,18940,456 Oak Ave,Miami,FL,69105,Single-Family,1962,2627,702241
18848,18941,202 Birch Blvd,Houston,TX,92942,Condo,1978,2851,473992
20440,18942,789 Pine Dr,New York,NY,85738,Single-Family,1970,2667,442127
22716,18943,123 Main St,Chicago,IL,99865,Townhouse,2000,982,310247
31342,18944,789 Pine Dr,Los Angeles,CA,67501,Townhouse,2004,2201,474513
3076,18945,202 Birch Blvd,New York,NY,51321,Multi-Family,2010,3038,409315
22645,18946,789 Pine Dr,New York,NY,15993,Single-Family,2001,2883,201446
33229,18947,202 Birch Blvd,Texas,TX,92206,Multi-Family,1986,3757,358423
10523,18948,101 Maple Ln,San Jose,CA,33224,Multi-Family,1992,2709,290868
11921,18949,123 Main St,San Jose,CA,93055,Condo,2001,4559,768515
6112,18950,789 Pine Dr,Los Angeles,CA,24361,Single-Family,2014,2818,435332
23247,18951,789 Pine Dr,Miami,FL,29204,Condo,1968,4834,491836
34332,18952,456 Oak Ave,Miami,FL,20141,Single-Family,1986,4432,576674
17962,18953,202 Birch Blvd,Chicago,IL,40418,Condo,1959,1019,509950
36818,18954,202 Birch Blvd,Los Angeles,CA,52923,Multi-Family,1997,2880,778838
26499,18955,123 Main St,Chicago,IL,81218,Townhouse,1955,3079,490750
38214,18956,789 Pine Dr,New York,NY,95661,Condo,1953,4115,665792
37060,18957,123 Main St,Texas,TX,82049,Multi-Family,1977,2253,359398
34634,18958,456 Oak Ave,New York,NY,69047,Townhouse,1981,2077,823008
1717,18959,101 Maple Ln,Miami,FL,33448,Multi-Family,1987,3211,231743
28938,18960,789 Pine Dr,New York,NY,21114,Townhouse,2014,2730,339978
30203,18961,202 Birch Blvd,Texas,TX,75293,Condo,2016,1368,501892
34563,18962,789 Pine Dr,Chicago,IL,82391,Townhouse,1954,1488,414774
35765,18963,123 Main St,New York,NY,86831,Multi-Family,2002,3411,809357
13668,18964,101 Maple Ln,San Jose,CA,64251,Townhouse,1992,4376,740125
23599,18965,456 Oak Ave,Dallas,TX,96489,Single-Family,1978,1851,644685
21049,18966,123 Main St,New York,NY,14081,Condo,1952,3065,642528
22932,18967,123 Main St,Chicago,IL,93450,Townhouse,2011,3394,233637
192,18968,456 Oak Ave,New York,NY,92767,Townhouse,2018,4092,438997
43744,18969,789 Pine Dr,Miami,FL,90095,Single-Family,1970,2738,612899
6860,18970,789 Pine Dr,Houston,TX,70584,Multi-Family,1974,2115,390602
47937,18971,789 Pine Dr,Miami,FL,94275,Multi-Family,1994,4279,159474
3089,18972,123 Main St,Miami,FL,95283,Single-Family,1982,2653,147626
29128,18973,789 Pine Dr,Texas,TX,57207,Townhouse,1982,1741,417033
27095,18974,456 Oak Ave,Texas,TX,65840,Single-Family,1973,4639,588373
2765,18975,456 Oak Ave,Los Angeles,CA,96265,Single-Family,1957,3614,822455
8920,18976,456 Oak Ave,Miami,FL,96927,Multi-Family,1988,4778,847497
19607,18977,101 Maple Ln,Chicago,IL,20920,Townhouse,1990,2522,458238
39882,18978,789 Pine Dr,Los Angeles,CA,69272,Single-Family,1973,2213,535505
16584,18979,202 Birch Blvd,Chicago,IL,50617,Single-Family,2009,2615,88628
40389,18980,456 Oak Ave,Texas,TX,78467,Multi-Family,1955,1734,150110
6515,18981,123 Main St,Chicago,IL,95502,Condo,1985,982,820237
8479,18982,101 Maple Ln,San Jose,CA,93881,Single-Family,1951,4171,315541
22331,18983,123 Main St,New York,NY,60892,Multi-Family,2021,4451,379320
47648,18984,202 Birch Blvd,Texas,TX,47325,Multi-Family,1989,2058,264998
9596,18985,202 Birch Blvd,Houston,TX,32698,Townhouse,2022,2647,830378
10053,18986,456 Oak Ave,San Jose,CA,80742,Condo,1963,4191,525527
21710,18987,123 Main St,Dallas,TX,51950,Multi-Family,1962,4220,470856
9064,18988,202 Birch Blvd,San Jose,CA,62867,Multi-Family,1999,4757,825651
38219,18989,789 Pine Dr,New York,NY,76072,Single-Family,1957,1487,833352
4568,18990,789 Pine Dr,New York,NY,69889,Multi-Family,1963,1934,416467
13247,18991,202 Birch Blvd,Chicago,IL,42606,Condo,2011,4171,564055
503,18992,123 Main St,Chicago,IL,37133,Townhouse,2015,4907,98925
49299,18993,202 Birch Blvd,New York,NY,96077,Single-Family,2019,3815,784212
3999,18994,123 Main St,New York,NY,68269,Townhouse,1974,4380,428497
24976,18995,456 Oak Ave,Los Angeles,CA,43056,Townhouse,1952,2759,655522
29488,18996,123 Main St,Texas,TX,85048,Condo,2006,2994,770489
43513,18997,202 Birch Blvd,Los Angeles,CA,27875,Condo,1977,3755,892621
46271,18998,123 Main St,Los Angeles,CA,69682,Single-Family,1962,2589,657540
8179,18999,202 Birch Blvd,Los Angeles,CA,84098,Single-Family,1962,2831,214845
28251,19000,789 Pine Dr,Texas,TX,91938,Condo,1982,2485,403067
14963,19001,456 Oak Ave,Houston,TX,74771,Townhouse,2020,4796,512863
35946,19002,101 Maple Ln,Miami,FL,83552,Single-Family,1992,4530,114496
36879,19003,456 Oak Ave,Texas,TX,71390,Multi-Family,1997,2748,365437
3408,19004,789 Pine Dr,Los Angeles,CA,97679,Single-Family,1951,1346,699256
4992,19005,789 Pine Dr,Los Angeles,CA,24454,Condo,1957,2651,666007
11126,19006,202 Birch Blvd,Houston,TX,85169,Townhouse,1969,1125,132359
46441,19007,202 Birch Blvd,Chicago,IL,43332,Single-Family,2013,2813,644656
7491,19008,789 Pine Dr,Houston,TX,39888,Single-Family,2018,2884,868045
25235,19009,202 Birch Blvd,Miami,FL,26845,Single-Family,2019,3457,213659
26963,19010,123 Main St,Miami,FL,18488,Multi-Family,2008,4851,296844
37822,19011,123 Main St,Chicago,IL,16293,Multi-Family,1990,4676,886238
40818,19012,123 Main St,Miami,FL,66192,Condo,2020,3141,218768
49366,19013,123 Main St,New York,NY,90219,Multi-Family,2003,4659,272442
4350,19014,456 Oak Ave,Houston,TX,97734,Multi-Family,2009,4692,480474
18429,19015,202 Birch Blvd,Houston,TX,75004,Single-Family,1993,1749,598335
26551,19016,456 Oak Ave,Miami,FL,63708,Single-Family,2005,1432,465218
25431,19017,202 Birch Blvd,Miami,FL,98465,Condo,1979,2660,372400
761,19018,123 Main St,Los Angeles,CA,37337,Townhouse,1978,4447,858764
36138,19019,456 Oak Ave,Texas,TX,50824,Single-Family,1986,2628,555555
3885,19020,456 Oak Ave,Chicago,IL,77808,Multi-Family,1988,2116,714161
13332,19021,101 Maple Ln,Chicago,IL,92022,Condo,1979,2199,396390
13452,19022,202 Birch Blvd,San Jose,CA,86567,Condo,1967,1851,465451
35857,19023,456 Oak Ave,Miami,FL,29390,Condo,1971,2266,754695
4082,19024,456 Oak Ave,Houston,TX,25834,Condo,1988,1441,141676
39509,19025,202 Birch Blvd,Los Angeles,CA,48220,Single-Family,1959,837,313201
35585,19026,101 Maple Ln,Chicago,IL,46298,Townhouse,1978,2655,621151
39812,19027,456 Oak Ave,Texas,TX,43633,Condo,1960,2554,337363
1040,19028,101 Maple Ln,New York,NY,12330,Condo,2016,3238,146711
39145,19029,123 Main St,New York,NY,17232,Single-Family,1982,3743,713855
21478,19030,202 Birch Blvd,Chicago,IL,69309,Single-Family,1977,4084,241529
29553,19031,202 Birch Blvd,New York,NY,55654,Multi-Family,1976,2801,504133
42124,19032,789 Pine Dr,New York,NY,74147,Condo,2006,2578,398547
47204,19033,456 Oak Ave,Miami,FL,40386,Multi-Family,1994,2120,396422
26441,19034,123 Main St,Texas,TX,70864,Townhouse,1998,4931,830800
35009,19035,123 Main St,Miami,FL,11721,Multi-Family,2021,1313,881773
44251,19036,101 Maple Ln,Chicago,IL,22648,Single-Family,1958,3698,112156
12191,19037,202 Birch Blvd,Houston,TX,91721,Condo,1995,3765,202560
48399,19038,123 Main St,New York,NY,29462,Multi-Family,1956,1491,761403
7222,19039,789 Pine Dr,New York,NY,67906,Townhouse,1987,1919,722489
14108,19040,101 Maple Ln,Houston,TX,63094,Single-Family,1991,3548,490828
6226,19041,123 Main St,Miami,FL,96856,Townhouse,1992,2579,690656
17683,19042,789 Pine Dr,New York,NY,64498,Townhouse,1954,1114,342107
12132,19043,789 Pine Dr,Houston,TX,86693,Multi-Family,1970,1059,301933
29603,19044,123 Main St,Los Angeles,CA,11570,Multi-Family,1961,2300,671452
27203,19045,789 Pine Dr,New York,NY,41069,Townhouse,2007,4656,817970
35774,19046,456 Oak Ave,Chicago,IL,69477,Townhouse,1981,3070,423219
5761,19047,101 Maple Ln,Chicago,IL,14273,Multi-Family,1976,3384,798543
44678,19048,202 Birch Blvd,Los Angeles,CA,20153,Townhouse,1952,2606,492710
39464,19049,202 Birch Blvd,Los Angeles,CA,31484,Multi-Family,1964,4844,763714
20490,19050,789 Pine Dr,Miami,FL,73487,Multi-Family,1967,4538,317104
24890,19051,101 Maple Ln,Miami,FL,93661,Multi-Family,2009,4982,676367
15724,19052,202 Birch Blvd,San Jose,CA,73234,Townhouse,1988,2026,848513
1037,19053,456 Oak Ave,New York,NY,38948,Multi-Family,2019,1229,878894
32429,19054,101 Maple Ln,Chicago,IL,96180,Single-Family,1983,3236,471716
44215,19055,202 Birch Blvd,Los Angeles,CA,75920,Condo,1979,2786,715678
6090,19056,101 Maple Ln,New York,NY,93551,Townhouse,2000,2275,438481
18771,19057,456 Oak Ave,Houston,TX,73199,Multi-Family,1974,1439,733960
20464,19058,123 Main St,San Diego,CA,66072,Condo,1955,1549,385374
31945,19059,202 Birch Blvd,Miami,FL,31932,Townhouse,2008,1798,114655
11353,19060,456 Oak Ave,New York,NY,28919,Townhouse,1965,2790,778386
16868,19061,789 Pine Dr,Miami,FL,79531,Townhouse,1966,4078,565351
21974,19062,456 Oak Ave,San Diego,CA,27847,Single-Family,2002,2798,101188
29256,19063,456 Oak Ave,Texas,TX,89809,Single-Family,1997,1823,835759
25093,19064,456 Oak Ave,New York,NY,42662,Townhouse,2014,2911,392449
49498,19065,456 Oak Ave,New York,NY,50800,Multi-Family,2015,2844,155462
2044,19066,101 Maple Ln,Houston,TX,26202,Condo,2022,2475,878333
47926,19067,202 Birch Blvd,New York,NY,60179,Single-Family,1952,4046,510943
43638,19068,789 Pine Dr,Chicago,IL,27624,Condo,1950,1832,173994
15696,19069,101 Maple Ln,Houston,TX,96328,Multi-Family,1976,2181,894942
35321,19070,456 Oak Ave,New York,NY,20308,Multi-Family,1955,4194,573390
5066,19071,101 Maple Ln,Chicago,IL,90954,Single-Family,1953,4745,535414
29250,19072,123 Main St,Los Angeles,CA,50714,Townhouse,1952,1757,197938
23117,19073,123 Main St,Chicago,IL,31595,Single-Family,1952,1307,726222
7349,19074,202 Birch Blvd,New York,NY,91822,Single-Family,1969,3459,289143
844,19075,123 Main St,Chicago,IL,83642,Single-Family,1994,4263,466452
20707,19076,789 Pine Dr,San Diego,CA,10066,Townhouse,2009,3317,785912
21692,19077,123 Main St,New York,NY,52122,Townhouse,1951,1409,615526
28044,19078,789 Pine Dr,Los Angeles,CA,44057,Single-Family,1991,1288,394572
13005,19079,123 Main St,Houston,TX,62479,Condo,1969,3544,313397
31753,19080,101 Maple Ln,Los Angeles,CA,44388,Multi-Family,1967,4407,173223
25827,19081,202 Birch Blvd,Miami,FL,37800,Single-Family,1996,3221,155393
32534,19082,101 Maple Ln,Chicago,IL,61734,Single-Family,2014,2856,405447
10995,19083,123 Main St,New York,NY,47422,Condo,1977,1508,417920
16835,19084,202 Birch Blvd,New York,NY,41019,Single-Family,1960,1233,762821
7412,19085,123 Main St,New York,NY,12151,Multi-Family,1968,2257,278703
48311,19086,456 Oak Ave,New York,NY,92547,Single-Family,1980,2965,283344
1318,19087,101 Maple Ln,Los Angeles,CA,77265,Single-Family,1960,3597,461218
24384,19088,456 Oak Ave,Miami,FL,90547,Townhouse,1955,1608,884095
38010,19089,123 Main St,Los Angeles,CA,86074,Condo,1978,3662,145801
9702,19090,456 Oak Ave,Chicago,IL,71131,Single-Family,2004,3459,181249
36965,19091,101 Maple Ln,Los Angeles,CA,92390,Townhouse,1970,865,626433
26178,19092,123 Main St,Los Angeles,CA,74195,Townhouse,1963,1399,706619
7179,19093,202 Birch Blvd,Los Angeles,CA,90033,Single-Family,1973,2931,471148
20955,19094,789 Pine Dr,Dallas,TX,28521,Multi-Family,1956,4931,602376
11707,19095,789 Pine Dr,Chicago,IL,68034,Multi-Family,2004,3643,839099
23454,19096,789 Pine Dr,New York,NY,68674,Townhouse,2006,2076,489442
25274,19097,202 Birch Blvd,Chicago,IL,29714,Multi-Family,1963,1567,289878
43465,19098,123 Main St,New York,NY,10975,Townhouse,1977,4308,431137
10460,19099,789 Pine Dr,San Jose,CA,45009,Single-Family,1990,2789,108588
25440,19100,202 Birch Blvd,New York,NY,51979,Multi-Family,1967,3668,501900
27868,19101,123 Main St,Texas,TX,70127,Single-Family,1957,868,338002
40442,19102,456 Oak Ave,Los Angeles,CA,49459,Condo,1958,3543,530902
7942,19103,789 Pine Dr,Los Angeles,CA,98662,Multi-Family,1975,2588,103112
11724,19104,202 Birch Blvd,Houston,TX,96123,Multi-Family,1999,4656,651644
47,19105,101 Maple Ln,Houston,TX,75192,Townhouse,2004,1722,421704
12746,19106,456 Oak Ave,San Jose,CA,61996,Townhouse,1996,1845,493247
42241,19107,789 Pine Dr,Chicago,IL,22198,Townhouse,1967,2030,484114
4761,19108,789 Pine Dr,Los Angeles,CA,89558,Townhouse,2022,1335,743356
10464,19109,101 Maple Ln,New York,NY,11724,Townhouse,1956,4124,345884
11331,19110,202 Birch Blvd,New York,NY,38370,Single-Family,1991,4861,558487
13477,19111,101 Maple Ln,New York,NY,76984,Townhouse,1993,1921,588156
17586,19112,101 Maple Ln,New York,NY,55917,Townhouse,1992,3400,772634
43494,19113,789 Pine Dr,Los Angeles,CA,31911,Multi-Family,1953,4099,106535
2391,19114,101 Maple Ln,Los Angeles,CA,28369,Multi-Family,1993,2447,94574
33350,19115,789 Pine Dr,Texas,TX,55563,Multi-Family,1988,2623,394714
33637,19116,123 Main St,Chicago,IL,81862,Townhouse,2019,1338,636012
39957,19117,202 Birch Blvd,Miami,FL,77331,Multi-Family,2011,1871,376063
13167,19118,101 Maple Ln,San Jose,CA,11759,Townhouse,1986,998,760221
8028,19119,123 Main St,Chicago,IL,44267,Condo,1975,3362,333500
24865,19120,789 Pine Dr,Los Angeles,CA,57519,Condo,2001,920,621393
34517,19121,101 Maple Ln,Miami,FL,79455,Single-Family,1970,2107,391630
36133,19122,789 Pine Dr,Chicago,IL,81008,Single-Family,1951,1713,364603
43895,19123,202 Birch Blvd,Miami,FL,48867,Single-Family,1957,4168,724702
36637,19124,456 Oak Ave,Chicago,IL,10085,Condo,1950,1148,887759
27524,19125,101 Maple Ln,Texas,TX,46724,Condo,2002,3116,799308
32533,19126,123 Main St,Chicago,IL,34229,Condo,1991,4106,753060
26782,19127,101 Maple Ln,Chicago,IL,78299,Single-Family,1986,2046,445247
27465,19128,789 Pine Dr,New York,NY,19494,Single-Family,1954,4701,303707
29903,19129,789 Pine Dr,Miami,FL,53342,Single-Family,1982,4424,205524
8370,19130,456 Oak Ave,Houston,TX,47378,Condo,1965,1124,867807
12336,19131,202 Birch Blvd,New York,NY,28570,Single-Family,1984,3255,289524
15087,19132,101 Maple Ln,Houston,TX,97033,Condo,1981,3755,878246
26677,19133,789 Pine Dr,New York,NY,20662,Single-Family,1958,4564,158608
24649,19134,456 Oak Ave,Chicago,IL,20908,Townhouse,2016,2740,212133
38030,19135,101 Maple Ln,Chicago,IL,97099,Condo,2015,2779,843901
22836,19136,789 Pine Dr,Miami,FL,68374,Single-Family,1978,1951,818291
20988,19137,202 Birch Blvd,San Diego,CA,36550,Single-Family,2017,4076,618137
24591,19138,123 Main St,Dallas,TX,25217,Townhouse,2014,3741,433685
42058,19139,789 Pine Dr,Chicago,IL,29788,Single-Family,1959,1802,434135
45280,19140,101 Maple Ln,New York,NY,73755,Multi-Family,2022,1027,394129
7956,19141,202 Birch Blvd,Houston,TX,45612,Single-Family,1953,2500,311811
1396,19142,202 Birch Blvd,Miami,FL,88205,Townhouse,2010,4115,231866
4707,19143,123 Main St,Miami,FL,90283,Single-Family,1984,2444,797290
6107,19144,101 Maple Ln,Los Angeles,CA,98533,Multi-Family,2011,4731,458275
1152,19145,202 Birch Blvd,Houston,TX,56054,Multi-Family,1977,3532,690692
44680,19146,101 Maple Ln,Miami,FL,39265,Single-Family,1987,4590,817046
47000,19147,456 Oak Ave,Los Angeles,CA,26167,Single-Family,1954,1084,415323
33340,19148,123 Main St,Los Angeles,CA,72558,Multi-Family,1977,1147,184649
22097,19149,456 Oak Ave,New York,NY,28429,Multi-Family,1990,4267,647300
49411,19150,456 Oak Ave,Chicago,IL,90367,Single-Family,1999,4131,806134
4964,19151,101 Maple Ln,Miami,FL,44150,Condo,1963,3089,887073
1428,19152,789 Pine Dr,Houston,TX,86948,Single-Family,1963,1003,297779
46264,19153,456 Oak Ave,Los Angeles,CA,43995,Townhouse,1977,4952,352612
32578,19154,456 Oak Ave,Texas,TX,83276,Single-Family,2007,3259,452515
7368,19155,456 Oak Ave,Miami,FL,92354,Condo,1965,1890,743420
49223,19156,123 Main St,Arlington,TX,18768,Single-Family,1980,4628,879538
45979,19157,123 Main St,Los Angeles,CA,98590,Multi-Family,1988,3403,274634
