Customer_ID,Name,Age,Income,Credit_Score,Employment_Status,Marital_Status,Date_Joined,State,Debt_to_Income_Ratio
41544,Jane Smith,26,129278,750,Employed,Single,2021-02-22,NY,0.49
43409,Charlie Davis,33,75645,750,Employed,Widowed,2019-06-19,IL,0.38
43998,Alice Brown,68,172838,750,Employed,Widowed,2020-01-18,CA,0.39
44130,Alice Brown,42,31541,750,Retired,Married,2019-04-25,IL,0.46
44776,Charlie Davis,36,130992,750,Retired,Married,2019-06-26,IL,0.33
45109,Bob Johnson,49,71490,750,Employed,Widowed,2024-02-01,TX,0.27
45778,Bob Johnson,46,60229,750,Retired,Divorced,2021-03-02,NY,0.22
45822,Bob Johnson,64,117242,750,Employed,Married,2022-02-14,IL,0.41
46101,John Doe,61,192692,750,Retired,Married,2022-05-18,NY,0.33
46191,Bob Johnson,26,137788,750,Employed,Divorced,2024-08-17,NY,0.52
46481,Alice Brown,33,,750,Employed,Married,2021-04-24,TX,0.44
46575,John Doe,59,106725,750,Employed,Single,2020-07-07,CA,0.27
47238,Bob Johnson,39,152737,750,Retired,Divorced,2020-01-04,NY,0.13
48166,Charlie Davis,58,116223,750,Retired,Married,2021-02-18,IL,0.59
48383,Alice Brown,50,158086,750,Employed,Divorced,2021-03-01,FL,0.22
48774,John Doe,46,177226,750,Employed,Divorced,2023-08-11,FL,0.43
48775,Alice Brown,56,80695,750,Employed,Married,2021-03-14,TX,0.53
48960,Alice Brown,66,76755,750,Retired,Widowed,2023-11-22,TX,0.27
49494,Charlie Davis,61,146787,750,Employed,Divorced,2024-05-28,FL,0.37
49851,John Doe,40,191557,750,Employed,Married,2019-01-05,FL,0.53
138,Jane Smith,31,38153,750,Employed,Married,2024-04-10,FL,0.59
279,Jane Smith,49,64490,750,Self-Employed,Divorced,2024-11-19,IL,0.22
340,Bob Johnson,55,149715,750,Self-Employed,Single,2020-11-26,FL,0.33
899,Bob Johnson,51,189493,750,Self-Employed,Divorced,2019-12-26,TX,0.4
1018,Bob Johnson,59,80872,750,Retired,Married,2024-07-01,TX,0.18
1765,Charlie Davis,42,199401,750,Employed,Married,2021-10-29,NY,0.28
2218,John Doe,53,169877,750,Employed,Single,2020-08-30,IL,0.34
3891,John Doe,54,86740,750,Self-Employed,Married,2020-10-09,CA,0.49
6202,John Doe,55,87774,750,Unemployed,Married,2024-11-12,IL,0.43
6226,Bob Johnson,61,92359,750,Self-Employed,Single,2023-09-12,CA,0.54
6327,Charlie Davis,61,92232,750,Employed,Widowed,2020-08-09,NY,0.4
7337,Alice Brown,68,83481,750,Unemployed,Widowed,2021-01-02,NY,0.37
7493,Bob Johnson,64,78325,750,Self-Employed,Single,2021-10-20,FL,0.46
7572,Jane Smith,42,163068,750,Self-Employed,Widowed,2021-08-23,CA,0.35
7702,Charlie Davis,59,148018,750,Employed,Married,2021-07-14,CA,0.45
7751,Bob Johnson,60,109853,750,Retired,Widowed,2019-06-26,IL,0.5
8661,John Doe,42,67856,750,Unemployed,Divorced,2022-03-11,TX,0.44
8797,Charlie Davis,33,175071,750,Unemployed,Widowed,2021-01-14,TX,0.49
10152,Alice Brown,46,108624,750,Unemployed,Widowed,2022-04-14,IL,0.49
10169,John Doe,58,86042,750,Self-Employed,Widowed,2021-11-24,NY,0.44
11883,Jane Smith,56,97403,750,Unemployed,Widowed,2023-02-06,FL,0.15
13528,John Doe,32,41144,750,Self-Employed,Married,2024-06-19,FL,0.37
14080,Charlie Davis,42,65730,750,Employed,Widowed,2020-05-21,FL,0.16
14817,Bob Johnson,34,57431,750,Self-Employed,Divorced,2021-06-06,FL,0.34
15222,Bob Johnson,41,195426,750,Retired,Widowed,2023-10-06,FL,0.11
15550,Alice Brown,35,130092,750,Unemployed,Single,2019-11-11,TX,0.3
15732,Charlie Davis,37,69316,750,Employed,Divorced,2022-12-20,NY,0.16
16353,Bob Johnson,59,77148,750,Self-Employed,Divorced,2019-08-21,IL,0.5
16513,Alice Brown,52,60834,750,Unemployed,Divorced,2024-10-14,TX,0.43
16991,Jane Smith,49,136575,750,Self-Employed,Single,2024-05-11,TX,0.5
17152,Bob Johnson,34,100436,750,Retired,Widowed,2023-07-19,TX,0.21
17821,Jane Smith,35,44525,750,Employed,Single,2022-10-18,FL,0.42
18195,Jane Smith,37,73677,750,Unemployed,Widowed,2020-11-16,CA,0.35
18470,Charlie Davis,66,115478,750,Unemployed,Divorced,2021-12-12,CA,0.58
18524,Charlie Davis,69,48789,750,Self-Employed,Widowed,2021-06-09,FL,0.37
18650,Charlie Davis,56,131620,750,Unemployed,Married,2023-05-01,IL,0.29
19348,Bob Johnson,69,33960,750,Retired,Widowed,2019-07-12,TX,0.16
20209,John Doe,64,81710,750,Unemployed,Divorced,2023-09-24,CA,0.35
20372,Alice Brown,39,112636,750,Employed,Single,2021-05-08,NY,0.36
21271,Bob Johnson,53,115807,750,Employed,Divorced,2021-04-25,TX,0.23
22355,Charlie Davis,51,54839,750,Self-Employed,Married,2019-04-07,IL,0.17
23036,Bob Johnson,37,48441,750,Unemployed,Widowed,2019-10-26,TX,0.12
23653,Alice Brown,57,178372,750,Unemployed,Widowed,2021-10-13,TX,0.33
23912,John Doe,34,185189,750,Unemployed,Divorced,2020-12-05,IL,0.38
25436,John Doe,25,131702,750,Self-Employed,Widowed,2023-12-26,TX,0.31
26325,Charlie Davis,42,112052,750,Unemployed,Single,2022-06-27,IL,0.24
26355,John Doe,27,115745,750,Retired,Widowed,2021-12-13,CA,0.17
27148,John Doe,49,106304,750,Unemployed,Widowed,2021-07-30,NY,0.21
27302,Charlie Davis,32,105845,750,Employed,Widowed,2024-03-17,CA,0.18
27680,John Doe,30,135759,750,Unemployed,Married,2021-05-05,NY,0.29
27807,Charlie Davis,31,176477,750,Employed,Married,2024-04-21,FL,0.22
28618,Jane Smith,33,33957,750,Self-Employed,Divorced,2024-03-25,NY,0.46
28703,John Doe,51,56023,750,Employed,Single,2019-01-01,FL,0.31
28725,John Doe,60,155443,750,Employed,Married,2023-09-08,CA,0.33
29773,John Doe,29,166068,750,Unemployed,Single,2025-02-02,CA,0.5
30440,Alice Brown,65,111664,750,Employed,Widowed,2023-04-21,NY,0.33
30495,Bob Johnson,56,182503,750,Self-Employed,Widowed,2023-01-28,FL,0.19
30609,Bob Johnson,41,186563,750,Retired,Widowed,2021-04-13,CA,0.17
32070,Alice Brown,46,122900,750,Retired,Widowed,2023-04-15,CA,0.26
32535,John Doe,56,101639,750,Employed,Married,2022-04-17,CA,0.3
32694,Charlie Davis,55,37118,750,Employed,Widowed,2020-04-26,IL,0.43
33142,John Doe,49,55905,750,Retired,Single,2021-04-16,CA,0.11
34508,Jane Smith,65,64294,750,Self-Employed,Single,2022-06-10,IL,0.14
35001,Jane Smith,36,171448,750,Retired,Widowed,2023-02-27,IL,0.21
35101,Jane Smith,64,195454,750,Retired,Divorced,2023-09-06,CA,0.21
35276,Charlie Davis,69,86636,750,Retired,Married,2021-09-14,NY,0.45
35428,Jane Smith,26,153835,750,Employed,Divorced,2023-07-08,IL,0.49
36044,Charlie Davis,38,86399,750,Employed,Single,2022-02-04,TX,0.22
36792,Bob Johnson,69,181033,750,Self-Employed,Married,2019-05-29,CA,0.45
37418,Charlie Davis,54,194038,750,Employed,Widowed,2019-01-10,TX,0.47
37744,Bob Johnson,32,188929,750,Retired,Widowed,2022-06-20,FL,0.41
38248,John Doe,51,133439,750,Employed,Married,2022-05-08,FL,0.51
40597,Alice Brown,65,102021,750,Employed,Widowed,2023-11-11,IL,0.52
41949,Charlie Davis,54,130694,750,Retired,Married,2024-07-11,TX,0.33
42055,Alice Brown,32,191528,750,Employed,Divorced,2020-09-16,NY,0.36
43411,Bob Johnson,42,76963,750,Employed,Widowed,2022-03-04,TX,0.39
45178,Bob Johnson,67,100459,750,Employed,Married,2022-02-13,TX,0.23
46059,Bob Johnson,30,125475,750,Employed,Divorced,2019-12-15,TX,0.37
47638,Bob Johnson,34,99924,750,Employed,Single,2020-02-13,FL,0.1
47658,Bob Johnson,52,79626,750,Employed,Widowed,2022-11-30,CA,0.14
48473,Jane Smith,33,60015,750,Retired,Single,2023-09-19,TX,0.48
49104,Jane Smith,52,129562,750,Employed,Married,2022-09-14,CA,0.28
49310,Bob Johnson,53,64611,750,Employed,Single,2021-02-12,FL,0.6
384,Alice Brown,44,149010,750,Employed,Single,2021-12-02,NY,0.16
1501,John Doe,31,176042,750,Retired,Married,2020-10-19,FL,0.13
2311,John Doe,46,97746,750,Unemployed,Divorced,2020-10-14,TX,0.16
2486,Charlie Davis,50,144472,750,Self-Employed,Married,2024-09-24,NY,0.4
3453,Jane Smith,50,119930,750,Retired,Single,2023-01-07,NY,0.21
3516,Charlie Davis,66,128224,750,Retired,Married,2023-12-08,FL,0.31
6055,Bob Johnson,60,199256,750,Employed,Married,2024-02-01,CA,0.56
6603,Jane Smith,53,119772,750,Self-Employed,Divorced,2020-12-20,NY,0.14
7457,Charlie Davis,46,89379,750,Self-Employed,Divorced,2023-05-08,NY,0.4
7760,Bob Johnson,44,50405,750,Retired,Single,2020-10-04,IL,0.15
8255,Charlie Davis,28,144004,750,Unemployed,Single,2021-06-05,TX,0.51
11348,John Doe,59,166977,750,Unemployed,Divorced,2023-07-11,FL,0.59
12429,Alice Brown,62,60239,750,Employed,Married,2021-05-04,IL,0.11
12564,Bob Johnson,26,184581,750,Retired,Widowed,2023-07-01,NY,0.12
12659,John Doe,62,166717,750,Unemployed,Divorced,2021-07-28,NY,0.27
13866,Charlie Davis,65,51993,750,Unemployed,Married,2023-12-16,TX,0.32
14351,Charlie Davis,41,139018,750,Self-Employed,Widowed,2025-01-10,NY,0.39
15964,Alice Brown,69,91125,750,Employed,Single,2021-02-11,CA,0.4
16768,Charlie Davis,55,92336,750,Self-Employed,Divorced,2024-04-30,IL,0.16
17106,Bob Johnson,38,78048,750,Self-Employed,Widowed,2019-05-06,FL,0.14
17283,Jane Smith,28,186241,750,Self-Employed,Single,2023-05-07,NY,0.42
17297,Bob Johnson,28,148500,750,Self-Employed,Divorced,2023-04-17,IL,0.23
17329,Charlie Davis,36,79679,750,Self-Employed,Single,2020-11-15,CA,0.14
18416,Alice Brown,55,53025,750,Self-Employed,Single,2020-04-19,CA,0.15
18863,Charlie Davis,39,153838,750,Unemployed,Single,2023-07-27,CA,0.55
19206,Alice Brown,65,175653,750,Employed,Single,2019-12-13,TX,0.16
20821,Alice Brown,52,198077,750,Retired,Married,2019-07-04,CA,0.4
22157,Jane Smith,25,133804,750,Retired,Widowed,2019-09-13,IL,0.13
22223,Bob Johnson,62,190634,750,Employed,Divorced,2022-08-18,TX,0.26
22480,Alice Brown,44,89247,750,Retired,Single,2019-10-03,FL,0.52
22618,Jane Smith,45,49683,750,Self-Employed,Divorced,2023-02-07,FL,0.5
22904,John Doe,43,191672,750,Employed,Single,2020-10-07,TX,0.33
23908,Alice Brown,38,46185,750,Employed,Single,2023-11-19,TX,0.27
24216,Charlie Davis,42,68506,750,Unemployed,Single,2023-11-21,FL,0.56
24418,John Doe,49,70917,750,Employed,Divorced,2020-02-25,IL,0.25
24801,John Doe,29,132222,750,Self-Employed,Married,2025-02-23,CA,0.32
25143,Charlie Davis,44,170080,750,Self-Employed,Single,2021-09-16,NY,0.51
26118,Charlie Davis,30,30924,750,Employed,Single,2021-08-28,NY,0.6
26288,Alice Brown,42,89989,750,Retired,Married,2020-12-08,IL,0.56
26706,Alice Brown,45,152029,750,Self-Employed,Single,2024-09-16,FL,0.1
26747,Jane Smith,42,84800,750,Self-Employed,Widowed,2021-05-01,FL,0.27
27045,Jane Smith,45,129454,750,Retired,Divorced,2020-05-01,FL,0.46
27774,Charlie Davis,42,50479,750,Employed,Single,2023-06-03,CA,0.39
28019,Bob Johnson,63,199468,750,Retired,Single,2019-08-25,CA,0.58
29886,Bob Johnson,29,157466,750,Unemployed,Single,2023-04-09,CA,0.49
31101,John Doe,38,145567,750,Employed,Divorced,2022-01-16,TX,0.19
31150,Bob Johnson,36,123024,750,Self-Employed,Divorced,2019-05-15,CA,0.33
31233,Charlie Davis,58,143067,750,Self-Employed,Married,2020-05-17,TX,0.35
32215,John Doe,60,69810,750,Self-Employed,Married,2020-04-24,FL,0.37
32373,Alice Brown,53,50212,750,Employed,Divorced,2022-06-13,NY,0.27
32532,Jane Smith,65,155226,750,Retired,Married,2024-08-07,FL,0.34
32606,Jane Smith,37,58390,750,Employed,Divorced,2020-12-17,NY,0.1
33668,Bob Johnson,46,99988,750,Employed,Married,2023-11-09,CA,0.11
35199,Bob Johnson,26,38403,750,Retired,Widowed,2021-02-07,CA,0.15
35250,Bob Johnson,41,189376,750,Employed,Single,2019-02-08,TX,0.39
35406,Charlie Davis,40,170474,750,Retired,Widowed,2021-09-08,FL,0.56
36290,John Doe,40,174719,750,Retired,Widowed,2022-03-03,NY,0.21
36708,John Doe,45,138901,750,Self-Employed,Widowed,2020-03-21,NY,0.21
36807,Charlie Davis,42,159432,750,Retired,Widowed,2023-10-11,CA,0.54
37793,John Doe,27,128627,750,Self-Employed,Widowed,2019-09-05,CA,0.25
37981,Charlie Davis,44,42750,750,Employed,Divorced,2020-12-28,IL,0.47
38657,Alice Brown,26,131132,750,Self-Employed,Single,2021-09-08,CA,0.1
38752,Charlie Davis,38,182432,750,Employed,Single,2022-03-19,CA,0.5
38893,Charlie Davis,31,37830,750,Self-Employed,Married,2024-05-12,TX,0.38
40064,John Doe,57,116387,750,Employed,Single,2022-03-15,CA,0.56
40151,Charlie Davis,59,73706,750,Employed,Single,2024-02-22,NY,0.54
41506,John Doe,32,133216,750,Employed,Widowed,2021-05-23,IL,0.36
41610,John Doe,66,121755,750,Employed,Widowed,2024-08-01,CA,0.28
41653,John Doe,34,127516,750,Employed,Single,2023-02-18,TX,0.19
43171,Alice Brown,47,72419,750,Employed,Single,2020-11-12,IL,0.5
43482,Alice Brown,52,52174,750,Employed,Widowed,2021-09-12,CA,0.23
44916,John Doe,55,191912,750,Employed,Divorced,2025-01-20,NY,0.58
45162,Jane Smith,44,48127,750,Employed,Divorced,2020-07-12,TX,0.53
48031,Bob Johnson,46,172893,750,Retired,Divorced,2022-09-22,TX,0.53
48206,John Doe,68,120775,750,Employed,Married,2022-10-23,FL,0.47
48351,Jane Smith,63,,750,Retired,Single,2021-08-10,IL,0.27
49502,John Doe,60,123635,750,Employed,Divorced,2023-12-16,FL,0.51
1050,Charlie Davis,40,128504,750,Retired,Single,2023-06-30,IL,0.26
1623,Charlie Davis,61,166772,750,Unemployed,Widowed,2024-04-02,CA,0.15
1966,Alice Brown,37,155699,750,Unemployed,Married,2019-01-28,IL,0.52
2173,Bob Johnson,27,119109,750,Self-Employed,Divorced,2025-02-14,CA,0.11
2232,Jane Smith,67,46365,750,Self-Employed,Single,2023-01-29,IL,0.17
2335,John Doe,38,113623,750,Self-Employed,Married,2021-02-22,TX,0.21
3031,Alice Brown,63,158753,750,Retired,Divorced,2023-09-15,IL,0.12
5412,John Doe,45,91186,750,Unemployed,Married,2019-01-13,TX,0.19
6098,John Doe,52,132139,750,Unemployed,Married,2020-09-25,TX,0.47
6648,Jane Smith,54,138553,750,Retired,Single,2022-10-16,IL,0.49
6918,Jane Smith,25,46043,750,Retired,Single,2022-02-15,TX,0.26
7624,Charlie Davis,27,153064,750,Unemployed,Divorced,2020-08-23,FL,0.45
8969,John Doe,45,181984,750,Employed,Single,2019-03-19,FL,0.28
9491,Jane Smith,58,144034,750,Employed,Married,2022-10-30,CA,0.23
10594,Jane Smith,51,138532,750,Retired,Widowed,2023-01-11,FL,0.43
11217,Jane Smith,38,149596,750,Employed,Divorced,2020-11-21,NY,0.11
12962,John Doe,46,157747,750,Employed,Single,2020-01-28,IL,0.19
13499,Alice Brown,52,143553,750,Unemployed,Married,2020-05-26,NY,0.35
14377,Jane Smith,60,108221,750,Employed,Single,2021-09-29,FL,0.19
14417,John Doe,63,68723,750,Self-Employed,Widowed,2019-04-28,NY,0.22
14487,John Doe,39,53736,750,Retired,Widowed,2024-11-04,CA,0.33
14854,Charlie Davis,64,196326,750,Unemployed,Single,2024-11-29,FL,0.43
16035,Alice Brown,26,191876,750,Retired,Single,2019-01-31,NY,0.15
16466,John Doe,67,45418,750,Unemployed,Widowed,2022-04-06,FL,0.15
16748,Jane Smith,42,175414,750,Self-Employed,Married,2019-01-15,CA,0.13
16930,Jane Smith,48,79816,750,Retired,Divorced,2021-06-10,CA,0.12
17234,Alice Brown,40,118903,750,Unemployed,Married,2024-08-27,IL,0.5
18008,Bob Johnson,40,168354,750,Retired,Divorced,2020-05-09,CA,0.25
18051,Bob Johnson,60,183033,750,Unemployed,Divorced,2019-01-17,TX,0.18
18087,Alice Brown,36,115889,750,Employed,Widowed,2022-09-14,IL,0.44
18367,Alice Brown,45,186960,750,Retired,Married,2022-11-29,CA,0.26
18420,Bob Johnson,53,73959,750,Unemployed,Single,2022-08-07,NY,0.13
18800,Charlie Davis,49,71402,750,Retired,Married,2019-03-15,NY,0.38
19115,Jane Smith,62,105961,750,Employed,Married,2019-05-10,NY,0.12
19481,Alice Brown,39,66698,750,Unemployed,Divorced,2023-02-25,FL,0.18
19988,John Doe,27,100195,750,Self-Employed,Divorced,2023-05-10,IL,0.16
20016,Alice Brown,28,108456,750,Employed,Widowed,2019-06-27,NY,0.42
20274,Charlie Davis,43,,750,Employed,Divorced,2020-10-04,FL,0.54
20291,Alice Brown,53,38469,750,Employed,Divorced,2019-12-27,NY,0.25
20831,Alice Brown,34,186306,750,Retired,Divorced,2024-10-13,TX,0.3
21240,John Doe,49,82333,750,Retired,Single,2020-07-14,TX,0.5
21966,Bob Johnson,26,83042,750,Employed,Widowed,2019-05-30,TX,0.56
22290,John Doe,36,67298,750,Retired,Married,2019-09-15,FL,0.54
22446,Alice Brown,25,50208,750,Self-Employed,Widowed,2020-02-29,CA,0.24
22552,Charlie Davis,41,149509,750,Employed,Widowed,2024-09-16,NY,0.55
22568,John Doe,36,157133,750,Unemployed,Single,2023-08-02,TX,0.29
23946,Charlie Davis,61,117735,750,Unemployed,Widowed,2024-04-28,IL,0.45
24498,Bob Johnson,35,187822,750,Unemployed,Widowed,2021-12-03,IL,0.21
25496,Jane Smith,25,44881,750,Retired,Single,2025-01-28,IL,0.24
25762,Alice Brown,49,92722,750,Employed,Widowed,2024-04-09,TX,0.2
26504,Charlie Davis,33,72026,750,Retired,Divorced,2021-12-19,TX,0.18
26977,Jane Smith,45,70674,750,Unemployed,Divorced,2021-08-08,FL,0.5
27443,Charlie Davis,43,57399,750,Unemployed,Widowed,2022-10-03,CA,0.37
27532,Alice Brown,29,66484,750,Employed,Single,2024-03-13,IL,0.47
27593,Jane Smith,39,56436,750,Self-Employed,Widowed,2023-07-16,IL,0.37
27630,Alice Brown,28,145173,750,Retired,Married,2020-10-06,IL,0.2
28123,Alice Brown,46,181246,750,Retired,Widowed,2021-06-20,IL,0.59
28672,Charlie Davis,32,52203,750,Retired,Divorced,2024-10-30,FL,0.33
28823,Alice Brown,49,98793,750,Employed,Married,2022-02-26,NY,0.58
29788,John Doe,30,61501,750,Self-Employed,Widowed,2021-04-12,IL,0.43
29807,Alice Brown,43,183284,750,Self-Employed,Single,2020-02-08,FL,0.25
31051,Alice Brown,52,111122,750,Retired,Single,2019-08-31,TX,0.21
31167,Bob Johnson,59,184743,750,Retired,Married,2023-07-29,FL,0.17
31733,Charlie Davis,61,165876,750,Retired,Divorced,2023-08-08,CA,0.17
32007,Jane Smith,31,44564,750,Self-Employed,Divorced,2025-02-22,NY,0.3
32382,John Doe,38,45658,750,Employed,Single,2023-08-23,CA,0.38
32562,Bob Johnson,54,,750,Retired,Single,2021-12-21,NY,0.43
33581,Bob Johnson,30,183287,750,Employed,Widowed,2023-11-09,FL,0.58
33949,John Doe,62,133597,750,Employed,Widowed,2023-11-03,TX,0.45
34848,Jane Smith,30,177645,750,Retired,Single,2021-10-08,TX,0.29
36725,Alice Brown,64,158988,750,Employed,Divorced,2021-08-30,IL,0.13
37262,Alice Brown,37,187670,750,Retired,Single,2022-12-19,IL,0.17
37710,Jane Smith,33,131030,750,Employed,Divorced,2020-08-14,NY,0.23
37760,Jane Smith,28,140949,750,Self-Employed,Single,2021-11-20,TX,0.42
37847,Charlie Davis,29,179839,750,Self-Employed,Single,2024-04-30,IL,0.2
38207,Alice Brown,42,167405,750,Employed,Widowed,2022-11-16,TX,0.34
38376,Alice Brown,30,64971,750,Self-Employed,Single,2019-06-28,NY,0.27
38483,John Doe,44,53207,750,Retired,Divorced,2020-05-12,CA,0.53
38722,Charlie Davis,46,42725,750,Employed,Married,2023-10-23,CA,0.12
39678,Charlie Davis,34,105057,750,Self-Employed,Married,2020-08-19,CA,0.13
39798,Alice Brown,33,114672,750,Employed,Divorced,2023-05-20,IL,0.3
40070,Jane Smith,63,151530,750,Employed,Married,2024-05-16,FL,0.54
40182,Charlie Davis,46,75028,750,Employed,Widowed,2020-05-19,NY,0.46
40686,Bob Johnson,40,75713,750,Employed,Married,2019-09-06,IL,0.28
41016,John Doe,51,120993,750,Retired,Single,2024-08-07,IL,0.37
41230,Alice Brown,28,68542,750,Employed,Married,2019-10-09,TX,0.45
41906,Jane Smith,66,128906,750,Retired,Divorced,2021-06-08,TX,0.28
42716,John Doe,32,42443,750,Employed,Widowed,2019-02-08,CA,0.29
42789,Charlie Davis,31,89806,750,Retired,Married,2020-05-27,NY,0.13
44300,Jane Smith,47,56767,750,Retired,Married,2023-12-14,TX,0.26
44451,Charlie Davis,63,170523,750,Retired,Married,2019-09-26,CA,0.58
44819,Charlie Davis,69,112041,750,Employed,Divorced,2022-04-14,NY,0.41
45303,Charlie Davis,69,123276,750,Employed,Married,2022-02-16,IL,0.12
45504,Jane Smith,49,135407,750,Employed,Single,2020-03-29,NY,0.19
46327,John Doe,40,179192,750,Employed,Divorced,2023-02-23,FL,0.15
46343,John Doe,48,117656,750,Employed,Married,2022-05-31,CA,0.32
47817,Bob Johnson,29,78505,750,Retired,Divorced,2022-09-30,IL,0.47
49107,Jane Smith,60,197064,750,Retired,Widowed,2023-01-02,CA,0.43
49963,Charlie Davis,63,149253,750,Employed,Divorced,2019-10-08,FL,0.19
452,Charlie Davis,47,125939,750,Retired,Married,2021-03-11,NY,0.26
2209,Jane Smith,40,77152,750,Employed,Divorced,2024-05-14,IL,0.33
4366,Alice Brown,64,90082,750,Self-Employed,Divorced,2019-09-09,FL,0.52
4582,John Doe,39,64855,750,Self-Employed,Widowed,2019-01-08,TX,0.23
4782,Alice Brown,65,117307,750,Retired,Divorced,2023-10-17,NY,0.57
5367,Alice Brown,38,122233,750,Unemployed,Divorced,2023-10-08,TX,0.39
5904,Alice Brown,25,102778,750,Employed,Single,2023-03-13,CA,0.24
6291,John Doe,25,85980,750,Employed,Widowed,2024-07-06,CA,0.35
6673,Alice Brown,49,152881,750,Employed,Widowed,2019-03-22,IL,0.51
6774,Jane Smith,48,151471,750,Unemployed,Divorced,2020-01-11,IL,0.16
7587,Charlie Davis,59,133134,750,Employed,Widowed,2023-12-16,CA,0.21
7595,Alice Brown,55,61276,750,Self-Employed,Divorced,2021-03-12,TX,0.28
8672,Alice Brown,58,157182,750,Employed,Divorced,2023-01-15,CA,0.42
8960,John Doe,36,93967,750,Employed,Divorced,2024-12-15,FL,0.17
9226,John Doe,68,68059,750,Unemployed,Widowed,2023-11-15,FL,0.5
9443,Bob Johnson,55,47067,750,Employed,Divorced,2020-05-21,FL,0.56
10787,Jane Smith,25,188037,750,Retired,Single,2023-05-24,IL,0.58
10898,Jane Smith,57,137856,750,Retired,Divorced,2024-08-17,NY,0.16
12769,Bob Johnson,31,50099,750,Unemployed,Married,2024-09-05,NY,0.46
13543,Jane Smith,47,166354,750,Unemployed,Married,2021-11-30,FL,0.59
13913,Charlie Davis,52,138242,750,Employed,Married,2023-10-21,CA,0.24
14183,Alice Brown,52,108376,750,Retired,Single,2021-02-18,NY,0.27
14263,John Doe,38,120453,750,Retired,Widowed,2024-12-26,FL,0.24
14346,John Doe,28,79252,750,Self-Employed,Married,2020-08-08,CA,0.34
14860,Bob Johnson,40,139037,750,Unemployed,Married,2020-12-26,FL,0.3
15676,Charlie Davis,44,125227,750,Self-Employed,Single,2025-02-08,IL,0.33
16260,Jane Smith,45,153298,750,Employed,Single,2020-05-20,IL,0.37
16860,Bob Johnson,46,159192,750,Unemployed,Widowed,2023-09-03,FL,0.48
17307,Charlie Davis,69,75503,750,Retired,Widowed,2019-11-24,IL,0.11
17520,Jane Smith,52,115307,750,Self-Employed,Widowed,2020-06-12,TX,0.45
17840,John Doe,68,152430,750,Employed,Widowed,2024-07-01,TX,0.23
18260,Jane Smith,41,155578,750,Employed,Married,2021-10-16,NY,0.38
18296,John Doe,49,114455,750,Retired,Widowed,2019-07-08,NY,0.5
20720,Alice Brown,58,97976,750,Employed,Married,2021-12-24,NY,0.38
22040,Bob Johnson,44,91211,750,Employed,Widowed,2021-02-09,NY,0.35
22097,John Doe,37,175296,750,Unemployed,Single,2022-07-20,TX,0.52
22670,John Doe,44,163644,750,Self-Employed,Married,2020-08-27,FL,0.16
24220,Charlie Davis,25,122781,750,Self-Employed,Divorced,2023-01-20,CA,0.45
25332,John Doe,49,40910,750,Self-Employed,Single,2023-07-25,FL,0.53
25582,Bob Johnson,46,49014,750,Employed,Single,2019-12-13,FL,0.41
26111,Charlie Davis,45,108350,750,Unemployed,Married,2022-09-08,NY,0.25
26122,Jane Smith,32,41801,750,Self-Employed,Divorced,2019-12-29,IL,0.39
26489,Jane Smith,33,129850,750,Self-Employed,Widowed,2022-07-04,TX,0.26
27786,John Doe,40,76103,750,Unemployed,Widowed,2019-10-22,TX,0.58
27864,Alice Brown,59,108927,750,Self-Employed,Widowed,2019-01-08,IL,0.51
27881,Bob Johnson,26,150434,750,Retired,Married,2019-02-26,IL,0.56
28608,Alice Brown,58,55479,750,Employed,Divorced,2021-01-28,NY,0.29
29083,Charlie Davis,62,111906,750,Retired,Single,2019-04-26,NY,0.13
29659,Charlie Davis,61,192389,750,Unemployed,Widowed,2023-04-04,IL,0.47
30236,John Doe,56,74126,750,Self-Employed,Single,2021-09-03,IL,0.23
30374,Jane Smith,42,49520,750,Employed,Widowed,2020-04-04,CA,0.37
31830,Jane Smith,43,39271,750,Self-Employed,Widowed,2022-07-13,IL,0.16
33625,Bob Johnson,38,56056,750,Employed,Married,2022-04-16,TX,0.51
34308,Charlie Davis,62,87272,750,Self-Employed,Widowed,2024-06-04,CA,0.44
34993,Alice Brown,45,69273,750,Employed,Single,2023-10-20,TX,0.59
35245,Charlie Davis,49,121905,750,Self-Employed,Married,2019-11-29,TX,0.58
35599,Charlie Davis,51,59103,750,Employed,Widowed,2021-01-01,NY,0.59
35948,Charlie Davis,46,139026,750,Employed,Widowed,2019-03-13,CA,0.2
36833,Charlie Davis,27,78619,750,Employed,Married,2019-01-13,FL,0.51
37236,Jane Smith,38,48391,750,Retired,Widowed,2022-08-11,TX,0.48
37557,Jane Smith,53,75192,750,Self-Employed,Married,2023-01-07,FL,0.48
38227,Alice Brown,49,53096,750,Employed,Widowed,2021-01-27,NY,0.25
38533,Alice Brown,40,124755,750,Retired,Divorced,2019-09-10,FL,0.15
40197,Alice Brown,37,182835,750,Employed,Single,2023-02-13,IL,0.21
40326,Charlie Davis,25,48972,750,Employed,Married,2019-11-14,FL,0.55
41165,Charlie Davis,49,156363,750,Retired,Divorced,2023-05-21,FL,0.47
43093,John Doe,54,191285,750,Employed,Single,2019-05-13,CA,0.4
43349,Jane Smith,39,115098,750,Employed,Married,2023-05-01,TX,0.34
43814,Bob Johnson,47,101766,750,Employed,Widowed,2019-09-17,TX,0.59
44112,Charlie Davis,69,176283,750,Employed,Divorced,2024-06-30,TX,0.54
